Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
79.0,5.1,8.0,5,5,5.0,5.0,6.0,0,1,9.0
90.0,5.0,17.5,8,5,,,,0,2,3.8
80.0,5.0,5.0,5,5,1.0,2.0,2.0,0,0,1.9
100.0,5.0,15.0,0,0,3.0,4.0,5.0,0,2,5.7
30.0,3.2,2.0,8,5,5.0,3.0,3.0,0,1,4.6
62.0,5.0,3.0,0,5,3.0,4.0,5.0,0,1,7.85
38.0,3.4,5.0,8,8,5.0,4.0,4.0,0,1,5.7
85.0,,,5,5,1.0,2.0,2.0,0,2,9.5
50.0,,,5,5,4.0,4.0,4.0,0,0,7.65
57.4,,,5,5,3.0,3.0,3.0,0,2,4.87
108.0,,,5,5,2.0,5.0,,0,2,6.1
75.7,,13.0,5,5,3.0,4.0,4.0,2,2,4.4
30.0,3.8,,5,5,5.0,3.0,4.0,0,1,5.45
46.5,14.0,14.0,5,5,4.0,4.0,4.0,0,0,3.9
28.9,2.23,,5,5,3.0,4.0,4.0,0,1,4.5
70.0,5.0,6.0,1,5,,3.0,,0,1,4.8
45.5,,3.0,4,5,2.0,3.0,3.0,0,0,1.9
120.0,6.0,15.0,1,1,3.0,4.0,4.0,0,2,7.1
72.0,,,5,5,2.0,3.0,2.0,0,2,4.5
44.0,4.5,3.0,5,5,,2.0,1.0,0,0,1.28
62.0,4.2,6.0,5,5,4.0,5.0,,0,0,6.9
118.8,6.0,,1,5,,5.0,,0,2,5.69
100.0,5.0,12.0,5,5,,4.0,,0,2,1.5
51.0,4.0,7.0,5,5,4.0,4.0,4.0,0,2,7.3
45.0,,,5,5,4.0,,,0,2,8.5
45.0,,,5,5,7.0,4.0,5.0,0,1,8.6
52.5,5.0,,5,5,3.0,3.0,,0,2,9.9
24.8,,,5,5,2.0,3.0,2.0,0,1,4.9
148.5,,,5,5,2.0,7.0,6.0,0,1,9.0
78.5,4.5,5.5,4,4,2.0,3.0,3.0,0,1,7.0
47.0,6.0,10.0,4,5,4.0,3.0,3.0,0,1,4.8
62.0,4.0,4.0,5,5,3.0,3.0,3.0,2,1,5.89
100.0,,12.0,5,5,3.0,4.0,4.0,0,2,8.5
80.0,,12.0,7,5,3.0,4.0,3.0,0,2,6.5
76.0,,14.0,5,5,1.0,,,2,2,8.8
72.0,4.5,,5,5,3.0,3.0,3.0,0,0,8.2
81.0,,3.0,8,5,3.0,3.0,3.0,0,2,3.3
18.0,,,5,5,2.0,1.0,2.0,2,2,2.3
60.0,4.5,3.0,5,5,3.0,4.0,3.0,0,1,4.75
55.0,4.0,5.0,5,5,5.0,3.0,4.0,0,1,9.0
69.0,4.8,6.0,5,5,2.0,3.0,3.0,2,1,2.9
244.0,,,5,5,,3.0,,2,2,9.5
45.0,5.0,,5,5,4.0,3.0,3.0,0,1,6.9
85.0,,,5,5,,,,0,2,2.5
242.0,7.0,6.0,5,5,,,,0,2,9.6
131.0,,,5,5,,,,0,2,2.2
34.0,4.8,,5,5,6.0,,,0,2,5.45
35.0,,,5,5,2.0,3.0,2.0,1,2,1.68
25.0,3.5,,5,5,4.0,2.0,4.0,0,1,5.2
22.7,,,5,5,3.0,2.0,3.0,0,1,4.6
33.0,3.0,2.0,8,8,4.0,4.0,4.0,0,1,4.3
46.0,,3.0,5,5,2.0,5.0,4.0,0,1,5.3
100.0,5.0,16.0,1,1,3.0,3.0,3.0,1,0,3.0
69.0,4.5,,5,5,,,,0,2,7.95
47.0,,,5,5,1.0,,,0,2,1.65
41.4,4.6,,5,5,2.0,,,0,2,6.8
84.0,6.8,8.0,5,5,3.0,4.0,3.0,0,2,3.7
65.0,,,5,5,3.0,3.0,3.0,0,2,6.6
40.0,5.5,4.0,5,5,6.0,3.0,4.0,0,1,6.0
108.0,15.0,32.0,8,8,2.0,3.0,3.0,0,1,9.0
87.65,4.55,6.0,4,5,1.0,2.0,2.0,0,2,8.8
50.0,,,5,5,5.0,7.0,4.0,0,1,6.5
28.0,3.6,,5,5,2.0,2.0,2.0,0,2,3.3
46.5,,,5,5,3.0,4.0,4.0,2,2,3.9
202.0,,,5,5,1.0,,,0,2,7.9
40.0,,,5,5,2.0,2.0,2.0,0,2,3.57
50.0,4.0,8.0,5,5,2.0,2.0,2.0,0,0,5.85
38.0,32.0,,5,5,6.0,3.0,4.0,0,2,7.3
56.0,9.0,5.0,5,5,2.0,2.0,2.0,0,0,3.6
35.0,3.3,2.8,4,4,3.0,4.0,3.0,0,1,1.85
40.0,3.6,8.0,5,5,3.0,3.0,3.0,0,1,6.45
32.0,,,5,5,5.0,4.0,4.0,0,0,3.4
20.0,,,5,5,4.0,3.0,3.0,0,2,3.35
34.0,,,5,5,4.0,3.0,3.0,0,1,5.35
80.0,,7.0,5,5,4.0,4.0,4.0,0,1,8.9
60.0,,6.0,5,5,5.0,4.0,4.0,0,2,5.55
28.0,,,8,5,5.0,,,0,1,4.25
60.0,,,5,5,1.0,1.0,1.0,0,0,9.29
160.0,,,5,5,3.0,5.0,4.0,2,2,8.9
150.0,,,5,5,1.0,1.0,1.0,0,0,3.6
76.0,,,5,5,4.0,,,0,0,10.0
31.2,,,5,5,3.0,3.0,2.0,2,2,3.25
45.0,,,5,5,3.0,,,0,2,8.45
51.0,,,5,5,6.0,4.0,5.0,0,1,6.5
38.0,4.0,,5,5,4.0,2.0,3.0,0,2,3.85
32.0,3.5,4.0,5,5,6.0,5.0,4.0,0,1,6.0
55.4,5.0,2.46,5,5,1.0,3.0,1.0,0,2,3.3
105.0,7.0,,5,5,2.0,4.0,3.0,0,2,7.0
56.0,,10.0,5,5,3.0,4.0,4.0,0,1,9.0
38.0,,,5,5,4.0,4.0,3.0,0,0,4.98
75.0,5.0,,5,5,4.0,4.0,4.0,0,1,7.6
35.0,,,5,5,5.0,4.0,3.0,2,1,4.98
40.0,,,5,5,4.0,,,0,2,5.35
38.0,,,7,5,3.0,3.0,2.0,0,2,2.45
72.0,,,5,5,3.0,3.0,3.0,0,0,1.7
35.0,4.0,,5,5,,4.0,,0,2,4.7
61.0,,4.0,5,5,1.0,,,0,2,4.75
92.0,,,5,5,1.0,2.0,2.0,0,2,6.5
101.3,5.0,,8,5,,,,0,2,5.6
84.0,6.0,,5,5,3.0,3.0,3.0,2,2,9.2
90.0,6.0,,5,5,2.0,,,0,2,6.7
59.0,,,5,5,4.0,3.0,3.0,0,1,4.6
94.0,5.2,10.0,5,5,,,,2,2,10.0
60.0,,,5,5,2.0,2.0,2.0,0,1,4.8
238.0,,,5,5,3.0,,,0,2,6.0
82.46,5.0,5.0,7,7,3.0,3.0,3.0,0,0,2.7
107.2,5.0,7.0,5,5,,,,0,2,9.5
30.0,4.0,,5,5,2.0,2.0,2.0,0,2,4.3
30.0,4.5,2.5,5,5,5.0,3.0,,0,2,4.8
52.0,4.0,3.0,5,5,2.0,2.0,3.0,0,1,5.19
50.8,5.0,5.1,5,5,4.0,3.0,3.0,0,2,5.45
44.0,,5.0,5,5,3.0,,,2,2,6.6
58.0,4.0,5.0,8,8,3.0,3.0,3.0,0,1,3.95
40.0,,,5,5,,,,2,2,1.45
60.0,4.0,5.0,5,5,2.0,2.0,2.0,0,0,4.19
82.4,4.0,8.0,5,5,4.0,,,0,2,6.5
45.0,5.0,3.0,5,5,4.0,7.0,4.0,0,1,5.75
76.0,,,5,5,4.0,4.0,5.0,0,1,8.5
55.0,4.5,,5,5,2.0,3.0,2.0,0,2,4.3
120.0,20.0,5.5,5,5,5.0,4.0,4.0,0,0,8.0
64.0,4.0,5.0,5,5,2.0,2.0,2.0,0,2,5.0
51.0,4.0,4.0,5,5,2.0,2.0,2.0,0,2,6.0
106.0,4.0,6.0,5,5,3.0,6.0,3.0,0,2,7.9
56.0,3.8,3.0,5,5,4.0,4.0,3.0,0,0,5.6
60.0,4.5,4.0,5,5,2.0,3.0,2.0,0,2,6.2
60.0,3.8,,5,5,,,,0,2,8.62
82.5,,,5,5,5.0,,,2,2,7.0
32.0,3.8,2.3,5,7,5.0,4.0,4.0,0,0,3.6
80.0,,,5,5,,,,0,2,5.0
40.0,6.0,12.0,3,5,2.0,3.0,2.0,0,1,3.6
43.0,,,5,5,5.0,5.0,5.0,0,1,7.5
33.0,,,8,5,4.0,3.0,3.0,0,1,8.2
48.0,,,6,5,2.0,3.0,2.0,0,2,6.15
36.0,4.5,,5,5,4.0,,,2,2,3.4
68.6,4.2,8.0,5,5,3.0,3.0,3.0,0,2,9.7
44.0,4.6,,5,5,3.0,5.0,5.0,0,2,6.5
54.0,4.0,,5,5,2.0,3.0,,2,2,5.5
40.0,,,5,5,4.0,4.0,4.0,0,2,5.0
43.0,,,5,5,2.0,2.0,2.0,0,2,6.3
71.0,,3.0,5,5,2.0,3.0,3.0,0,2,7.0
27.0,,,5,5,2.0,2.0,2.0,0,2,5.2
60.0,4.0,,5,5,3.0,3.0,4.0,0,2,6.0
107.1,6.3,,4,5,3.0,4.0,4.0,1,2,3.7
63.0,,,5,5,,2.0,2.0,0,2,5.7
34.0,5.1,2.7,0,0,5.0,3.0,4.0,0,0,4.9
230.0,12.0,10.0,5,5,,,,0,2,5.25
52.0,4.0,,5,5,3.0,3.0,,0,2,8.5
290.0,,,0,0,2.0,3.0,3.0,0,1,6.8
43.0,4.8,8.0,5,5,3.0,,,0,2,3.2
40.0,3.6,,5,5,4.0,3.0,3.0,2,2,5.75
61.3,4.3,4.0,0,0,3.0,4.0,3.0,0,0,5.9
60.0,4.0,5.5,5,5,3.0,3.0,3.0,0,1,3.95
54.0,4.0,5.0,6,6,2.0,,,0,0,4.35
64.0,,6.0,5,5,,,,0,2,6.5
35.0,3.0,3.0,5,5,2.0,2.0,2.0,0,2,3.3
82.0,4.7,3.0,5,5,4.0,5.0,4.0,0,1,9.9
420.0,,,5,5,2.0,3.0,,2,2,10.0
34.0,,,5,5,5.0,,,0,1,6.3
10.8,2.4,,4,5,,2.0,2.0,0,1,1.55
60.0,4.0,7.0,1,1,3.0,,,0,2,3.9
56.0,,,5,5,2.0,,,2,2,5.7
30.0,3.7,,5,5,5.0,3.0,4.0,0,2,5.68
36.0,4.2,,5,5,5.0,3.0,,2,2,7.5
35.0,,,5,5,,,,0,2,7.5
60.0,4.0,,5,5,1.0,1.0,1.0,0,2,9.6
41.0,,,5,5,4.0,3.0,,0,1,6.75
100.0,5.0,16.0,1,1,3.0,3.0,3.0,1,2,3.4
250.0,10.0,16.0,3,3,2.0,4.0,3.0,1,2,6.12
30.0,,,5,5,5.0,4.0,4.0,0,1,3.2
45.0,4.5,,5,5,1.0,2.0,2.0,0,1,2.8
100.0,5.0,12.5,1,1,2.0,3.0,2.0,0,2,4.2
72.0,4.0,6.0,5,5,2.0,3.0,2.0,0,1,3.8
100.0,,,5,5,3.0,4.0,4.0,0,1,5.0
38.0,,,3,5,4.0,4.0,4.0,0,1,4.79
63.0,4.5,,5,5,5.0,6.0,,2,0,6.9
300.0,15.0,32.0,6,1,3.0,7.0,3.0,0,0,9.18
60.0,7.0,17.0,8,8,,,,0,0,7.5
300.0,15.0,32.0,8,8,3.0,7.0,3.0,0,0,9.2
369.0,15.0,12.0,8,8,2.0,4.0,4.0,0,1,6.37
35.0,,3.0,5,5,4.0,3.0,3.0,0,0,2.9
38.0,,,5,5,3.0,3.0,3.0,0,0,2.1
36.0,7.0,3.0,4,4,5.0,3.0,4.0,0,1,5.65
32.0,3.4,3.0,5,5,6.0,4.0,5.0,2,1,5.7
57.0,,,5,5,2.0,2.0,2.0,0,2,6.4
65.0,5.5,7.0,4,4,3.0,3.0,3.0,0,1,4.6
32.0,4.0,,5,5,6.0,3.0,3.0,0,1,5.6
70.0,,,5,5,4.0,4.0,4.0,0,2,2.7
76.5,,,5,5,3.0,,,0,2,8.5
100.0,,20.0,0,5,3.0,4.0,3.0,0,1,5.0
54.0,,5.0,5,5,4.0,4.0,4.0,2,2,5.8
53.0,3.6,5.0,5,5,4.0,3.0,4.0,0,0,6.6
31.0,3.0,,5,5,4.0,4.0,4.0,0,1,6.2
24.3,2.38,,5,5,4.0,4.0,4.0,0,2,7.1
52.0,,,5,5,,1.0,1.0,1,2,7.0
68.0,4.5,,5,5,3.0,4.0,4.0,0,2,6.8
60.0,10.0,10.0,5,5,4.0,5.0,3.0,0,2,9.99
42.0,4.0,4.0,5,5,2.0,2.0,2.0,0,1,1.9
32.0,3.0,,0,5,5.0,3.0,4.0,2,2,4.55
30.3,4.6,,5,5,3.0,2.0,2.0,0,2,3.4
30.0,,,0,5,4.0,2.0,3.0,0,2,3.7
38.0,4.2,,5,5,5.0,,,0,0,6.5
71.0,4.7,4.0,5,5,4.0,4.0,4.0,0,1,6.4
30.0,5.0,,0,5,5.0,3.0,4.0,0,2,5.9
56.0,6.0,30.0,3,3,1.0,1.0,1.0,0,0,6.9
40.0,4.5,3.0,5,5,3.0,3.0,2.0,0,1,6.4
46.0,,3.0,5,5,3.0,3.0,3.0,0,2,2.63
32.0,3.6,2.5,7,5,4.0,4.0,3.0,0,2,2.9
40.0,,,5,5,6.0,,7.0,2,2,7.1
45.0,,,5,5,,,,2,2,2.65
56.0,,,5,5,6.0,,,2,1,8.6
56.0,,4.0,5,5,2.0,3.0,2.0,0,2,5.6
102.0,6.0,5.0,5,5,4.0,5.0,6.0,0,1,8.0
78.0,,,5,5,4.0,5.0,4.0,2,2,9.7
40.0,4.5,2.0,5,5,6.0,3.0,4.0,0,2,9.3
64.0,,3.0,5,5,5.0,5.0,,0,2,5.75
23.0,4.0,10.0,1,1,6.0,3.0,3.0,0,1,5.1
48.0,,,5,5,5.0,7.0,4.0,0,0,7.5
52.0,5.0,19.0,5,5,,1.0,1.0,0,2,10.9
42.0,4.0,,3,5,5.0,,,0,2,10.0
51.0,3.6,,5,5,,4.0,6.0,0,2,10.0
50.0,,,5,5,4.0,5.0,4.0,0,1,6.0
32.0,4.0,3.0,5,5,4.0,3.0,3.0,0,1,1.94
90.0,4.5,10.0,5,5,,2.0,2.0,0,2,7.6
44.0,,60.0,5,5,4.0,4.0,3.0,0,2,7.9
40.0,,,5,5,3.0,4.0,4.0,0,0,7.2
100.0,,,5,5,3.0,4.0,4.0,2,2,3.1
68.0,5.0,12.0,5,5,2.0,2.0,,2,0,3.9
63.0,5.0,12.0,5,5,4.0,4.0,4.0,0,1,7.9
56.0,,,5,5,4.0,3.0,3.0,0,0,2.7
104.0,,,5,5,2.0,,,2,2,10.0
56.0,4.0,6.0,5,5,2.0,3.0,2.0,0,1,1.78
90.0,,,5,5,2.0,,,0,2,5.5
40.0,5.0,3.0,0,0,5.0,3.0,4.0,0,2,6.75
60.0,4.0,,5,5,3.0,,,2,2,8.8
54.8,,,5,5,,,,0,2,5.1
80.0,4.0,8.0,5,5,3.0,3.0,4.0,2,2,9.2
35.0,4.5,3.0,5,5,5.0,3.0,3.0,0,0,7.5
61.0,4.1,8.0,5,5,,,,0,2,7.2
56.0,4.0,6.0,6,5,2.0,2.0,2.0,0,2,7.15
26.0,3.3,30.0,5,5,2.0,3.0,2.0,0,0,9.0
29.0,3.13,6.0,5,5,4.0,3.0,3.0,0,1,9.5
29.6,,3.0,7,5,2.0,2.0,2.0,0,2,2.86
28.0,,,5,5,1.0,2.0,2.0,0,2,3.35
32.0,4.0,,5,5,2.0,2.0,2.0,2,2,3.2
57.7,4.0,6.0,3,3,3.0,4.0,5.0,0,0,7.49
40.0,,,5,5,,,,2,2,4.7
66.0,,,5,5,3.0,4.0,4.0,0,2,6.6
109.0,7.5,15.0,8,8,5.0,8.0,5.0,1,2,7.4
52.5,4.0,5.0,3,3,3.0,4.0,3.0,0,0,5.2
80.0,5.0,20.0,5,6,,4.0,2.0,1,0,4.1
27.0,4.0,5.0,5,5,2.0,2.0,2.0,0,0,2.95
70.0,4.0,4.0,5,5,4.0,4.0,5.0,0,0,6.8
150.0,5.0,20.0,8,8,1.0,1.0,1.0,0,2,3.5
37.0,3.8,3.0,5,5,2.0,2.0,2.0,0,1,1.1
52.0,4.0,4.0,5,5,2.0,3.0,3.0,0,1,3.99
36.0,3.4,2.5,1,1,5.0,4.0,3.0,0,0,5.05
88.0,,,5,5,,,,0,2,7.2
60.0,4.0,20.0,5,5,6.0,,,0,2,9.0
35.0,3.8,,5,5,4.0,,,0,1,5.9
107.1,,,0,0,3.0,,,1,2,4.0
49.0,5.0,4.0,5,5,3.0,3.0,3.0,0,1,5.6
62.0,3.0,50.0,5,5,5.0,3.0,,0,1,8.9
96.0,,5.5,5,5,,,,0,2,6.2
58.8,,,5,5,3.0,4.0,5.0,2,2,5.4
45.0,4.0,,5,5,5.0,6.0,5.0,0,1,6.5
427.7,,6.0,5,5,,2.0,2.0,0,2,4.88
131.0,7.4,5.0,3,5,2.0,8.0,7.0,0,2,9.0
72.0,4.0,4.0,5,5,2.0,3.0,3.0,0,1,5.7
49.0,4.0,4.0,5,5,5.0,3.0,3.0,0,1,4.15
69.0,,8.0,5,5,4.0,,,2,2,8.45
68.3,,,4,5,3.0,4.0,3.0,2,0,3.6
36.0,,,5,5,4.0,4.0,3.0,0,2,2.6
60.0,5.0,5.0,1,1,4.0,3.0,3.0,0,1,3.95
40.0,4.2,5.0,3,5,2.0,2.0,2.0,0,2,3.5
75.0,5.0,8.0,5,5,4.0,4.0,,0,0,6.2
55.0,4.0,6.0,3,5,3.0,3.0,4.0,0,1,4.65
100.0,,,5,5,3.0,,,1,2,6.6
23.5,4.0,4.0,5,5,5.0,3.0,3.0,0,1,2.65
35.0,3.5,,5,5,2.0,2.0,2.0,2,2,4.0
35.0,6.6,4.0,5,5,5.0,3.0,3.0,0,0,4.05
56.0,,,5,5,2.0,2.0,2.0,0,1,5.4
92.5,5.0,4.0,5,5,2.0,9.0,7.0,0,1,7.3
38.0,4.0,2.0,5,5,4.0,4.0,4.0,0,1,7.9
58.0,4.2,9.0,5,5,3.0,3.0,4.0,0,0,6.1
34.0,,,5,5,2.0,3.0,2.0,2,2,4.9
58.0,4.7,8.0,5,5,2.0,2.0,2.0,0,2,6.5
34.0,,,5,5,4.0,3.0,3.0,0,1,4.98
40.0,,,5,5,5.0,4.0,4.0,0,1,9.5
60.0,,,5,5,4.0,8.0,,0,2,7.5
50.0,,,5,5,1.0,,,0,2,4.8
78.0,6.0,13.0,3,3,,,,1,2,9.5
30.0,4.0,5.0,5,5,5.0,4.0,4.0,0,1,7.3
55.0,4.0,4.0,5,5,2.0,2.0,2.0,0,1,4.45
105.5,7.05,36.0,1,7,4.0,4.0,5.0,0,1,5.7
45.3,,,5,5,2.0,2.0,2.0,2,2,5.2
72.0,4.2,,5,5,4.0,4.0,5.0,0,2,6.5
38.0,4.0,5.0,5,5,2.0,3.0,2.0,0,1,3.95
30.0,8.5,4.5,7,5,2.0,2.0,2.0,0,2,6.1
30.0,,,5,5,6.0,3.0,4.0,0,1,4.6
83.5,,,5,5,5.0,7.0,7.0,2,2,8.5
50.0,,,5,5,5.0,6.0,5.0,0,1,6.75
159.1,8.0,6.0,5,5,1.0,9.0,9.0,0,2,5.2
100.0,4.0,3.0,5,5,1.0,7.0,7.0,0,0,9.5
119.5,9.0,8.0,1,1,3.0,4.0,4.0,0,1,9.5
100.0,5.0,7.0,1,1,3.0,4.0,4.0,0,2,5.8
75.0,5.0,,5,5,3.0,3.0,3.0,0,1,5.5
125.0,,,6,6,,6.0,6.0,0,2,3.3
160.0,8.0,5.5,0,6,3.0,4.0,5.0,2,2,6.5
50.0,4.0,5.0,5,5,5.0,6.0,,0,1,9.3
52.8,,,5,5,3.0,3.0,5.0,0,2,6.45
40.0,34.0,,5,5,6.0,5.0,3.0,0,2,6.5
72.5,,6.0,5,5,4.0,4.0,5.0,2,2,8.8
44.0,,,5,5,4.0,,,0,1,4.5
55.0,,,5,5,4.0,4.0,3.0,0,1,8.5
66.0,4.4,30.0,4,4,3.0,3.0,3.0,0,2,9.0
60.0,,6.0,5,5,2.0,2.0,2.0,2,2,3.4
33.0,,,5,5,5.0,4.0,4.0,0,1,3.9
48.0,,,5,5,3.0,3.0,3.0,0,1,6.5
47.0,,,5,5,5.0,5.0,5.0,0,0,5.5
42.0,,,5,5,5.0,3.0,4.0,0,1,6.0
40.0,,,3,5,5.0,4.0,5.0,0,1,5.5
156.0,,,5,5,3.0,5.0,5.0,0,0,7.2
42.0,4.0,3.0,8,8,5.0,4.0,3.0,0,1,2.95
82.6,,3.0,5,5,,,,0,2,3.3
41.0,3.8,3.0,7,7,5.0,4.0,3.0,0,1,3.75
40.0,4.0,3.5,4,4,5.0,4.0,3.0,0,1,3.9
100.0,5.0,18.0,2,6,3.0,3.0,4.0,1,1,5.95
64.0,,,5,5,3.0,3.0,,0,2,4.6
85.0,5.0,3.2,5,5,2.0,2.0,2.0,0,0,6.45
39.0,3.9,,5,5,5.0,6.0,5.0,0,2,6.5
109.0,5.0,4.0,1,5,2.0,3.0,2.0,0,0,2.55
36.0,,,5,5,5.0,4.0,3.0,0,1,7.0
225.0,,,5,5,,,,2,2,6.4
90.0,5.0,5.5,5,5,3.0,4.0,4.0,0,2,9.2
50.0,,,5,5,3.0,3.0,3.0,0,1,8.5
48.0,3.5,,5,5,1.0,,,0,2,6.45
38.0,,3.5,5,5,3.0,4.0,3.0,0,1,4.2
40.0,,,5,5,5.0,3.0,4.0,0,1,5.4
107.1,,,5,5,3.0,3.0,4.0,1,0,4.71
56.0,5.8,2.5,5,5,4.0,5.0,4.0,0,2,7.6
50.0,4.0,4.0,5,5,5.0,7.0,5.0,0,1,8.0
37.0,,,5,5,4.0,2.0,3.0,0,1,6.5
40.0,,,5,5,,,,0,1,5.9
45.0,,,5,5,3.0,3.0,3.0,0,2,6.4
122.0,,,5,0,,,,0,0,9.0
52.0,,,5,5,4.0,4.0,5.0,0,2,7.0
45.0,,,5,5,4.0,4.0,3.0,2,2,5.3
42.0,,,5,5,5.0,3.0,4.0,0,1,4.7
103.0,7.0,3.0,5,5,1.0,2.0,2.0,0,2,5.5
41.0,,,5,5,,,,0,2,5.5
39.0,,,5,5,5.0,,,0,2,4.45
45.0,,,5,5,,,,2,2,6.5
39.0,,,5,5,5.0,,,0,2,4.95
46.0,,,5,5,5.0,,,0,2,6.35
35.0,,,5,5,5.0,4.0,,0,1,4.5
42.0,,,5,5,4.0,3.0,4.0,0,1,8.59
60.0,,,5,5,3.0,3.0,3.0,0,1,6.79
36.0,,,5,5,5.0,,,0,2,4.85
42.0,,,5,5,,,,0,2,4.6
38.0,,,5,5,5.0,,,0,2,4.9
39.0,,,5,5,5.0,,,0,2,4.8
36.0,,,5,5,5.0,,,0,2,8.38
44.0,3.6,3.0,0,0,5.0,6.0,4.0,0,2,5.18
60.0,,,5,5,3.0,4.0,4.0,0,1,3.95
35.0,3.5,,5,5,1.0,,,0,2,8.35
39.0,,,5,5,5.0,,,0,2,8.9
72.0,4.0,3.0,5,5,4.0,5.0,6.0,0,2,7.5
64.0,4.0,5.0,5,5,3.0,4.0,4.0,0,1,6.15
100.0,5.0,12.0,5,5,5.0,6.0,7.0,0,1,8.8
65.0,4.0,5.0,5,5,3.0,4.0,3.0,0,0,4.5
39.0,4.2,4.0,5,5,2.0,2.0,2.0,0,0,3.6
37.0,4.2,,5,5,4.0,3.0,3.0,0,0,6.8
64.0,4.0,3.0,5,5,5.0,5.0,5.0,0,2,5.69
115.0,,,5,5,3.0,5.0,,2,2,6.9
80.0,,,5,5,3.0,,,2,2,6.8
80.0,,,5,5,2.0,,,0,1,5.0
33.0,,,5,5,4.0,3.0,3.0,0,1,4.3
39.3,,,3,5,2.0,2.0,,0,2,4.75
30.0,5.5,2.0,5,5,4.0,3.0,3.0,0,1,3.05
51.0,5.0,5.0,3,3,3.0,4.0,3.0,0,2,6.9
42.0,4.0,2.5,7,5,4.0,4.0,3.0,0,1,7.0
76.1,10.0,6.0,8,8,4.0,4.0,4.0,0,2,8.5
35.0,4.5,5.0,5,5,2.0,2.0,2.0,0,1,3.95
44.0,4.0,4.0,5,5,2.0,2.0,3.0,0,1,3.5
45.0,3.3,6.0,8,8,4.0,4.0,4.0,0,0,8.95
54.0,,,5,5,4.0,8.0,8.0,0,0,5.2
115.0,,,5,5,4.0,,,0,2,5.0
35.0,3.8,2.0,5,5,6.0,5.0,5.0,0,1,6.85
65.0,5.0,13.0,8,8,5.0,5.0,5.0,0,2,7.8
15.0,,4.0,5,5,1.0,,,0,2,2.2
40.0,4.3,5.0,8,8,3.0,3.0,3.0,0,2,7.0
31.0,3.5,,5,5,5.0,3.0,4.0,0,2,5.15
52.0,3.8,,5,5,5.0,3.0,4.0,0,1,7.8
31.0,3.5,,5,5,5.0,3.0,4.0,0,2,5.15
105.0,5.0,6.0,5,5,,2.0,2.0,0,2,1.95
42.0,5.5,,5,5,5.0,,,0,1,5.85
108.0,,8.0,5,5,1.0,2.0,,0,2,2.4
80.0,,,5,5,2.0,3.0,3.0,0,2,3.25
66.3,,,5,5,2.0,3.0,2.0,0,2,3.3
67.5,5.0,13.0,1,1,4.0,4.0,4.0,0,1,9.0
64.0,4.5,13.0,7,7,5.0,6.0,4.0,1,2,7.2
70.0,5.0,20.0,3,3,5.0,6.0,4.0,1,2,7.9
75.0,4.5,20.0,3,3,5.0,6.0,4.0,1,2,10.0
65.0,5.0,20.0,8,8,5.0,6.0,4.0,1,2,7.8
64.0,5.0,13.0,8,8,5.0,6.0,4.0,1,2,7.35
75.0,4.5,13.0,4,4,5.0,6.0,4.0,2,2,10.0
75.0,5.0,13.0,3,3,5.0,6.0,4.0,1,2,10.0
56.0,4.0,13.0,8,8,5.0,6.0,4.0,2,2,7.5
62.0,,,5,5,2.0,3.0,2.0,0,2,3.2
68.0,4.5,20.0,3,3,5.0,6.0,4.0,1,2,7.5
52.0,4.0,30.0,8,8,5.0,6.0,4.0,2,2,6.5
78.0,6.0,,8,5,1.0,2.0,1.0,0,2,1.5
68.0,5.0,13.0,8,8,5.0,6.0,4.0,1,2,8.0
105.0,5.0,15.5,3,3,2.0,3.0,2.0,0,0,5.75
100.0,5.0,10.0,6,6,3.0,4.0,3.0,0,2,5.5
162.0,8.0,20.0,1,1,4.0,7.0,7.0,0,1,8.4
60.0,,10.0,5,5,5.0,6.0,4.0,0,1,10.0
105.0,5.0,7.0,5,5,1.0,3.0,2.0,0,0,2.85
50.0,4.04,4.0,5,5,3.0,4.0,4.0,0,1,6.8
30.0,,,5,5,3.0,3.0,3.0,0,1,4.0
34.0,,,5,5,4.0,4.0,,2,2,6.15
64.0,4.0,14.0,5,5,3.0,4.0,4.0,0,0,3.35
30.0,,,5,5,,5.0,3.0,0,1,5.1
45.0,,10.0,5,5,5.0,4.0,5.0,0,1,8.2
36.0,,,5,5,,,,0,2,6.4
28.0,6.3,,5,5,,3.0,,0,2,4.95
43.0,4.08,,4,5,2.0,2.0,1.0,0,1,2.35
34.0,4.2,4.0,5,5,6.0,3.0,3.0,0,1,4.68
30.0,3.1,,5,5,4.0,4.0,3.0,2,2,6.2
112.2,,,5,5,,4.0,2.0,0,1,9.0
43.7,4.6,,5,5,5.0,3.0,4.0,0,1,7.55
40.0,4.0,,5,5,2.0,,,2,2,3.25
56.0,,,5,5,3.0,3.0,2.0,0,1,2.97
41.0,3.5,,5,5,4.0,,,0,1,6.8
75.0,,,5,5,3.0,3.0,3.0,0,1,7.2
90.0,6.0,16.0,1,1,3.0,4.0,4.0,1,2,4.2
105.0,,,5,5,2.0,3.0,2.0,2,2,1.69
72.0,4.0,4.0,1,5,2.0,2.0,,2,2,4.2
62.0,6.7,5.0,5,5,2.0,2.0,2.0,0,0,3.5
523.5,11.0,10.0,5,5,1.0,,,2,2,7.0
33.0,,,5,5,5.0,3.0,4.0,0,1,4.45
23.1,3.04,3.0,1,5,1.0,,2.0,2,2,3.4
